customerID,gender,SeniorCitizen,tenure,Tenure Range,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Country,State,City,Age,Under 30,Married,Premium Tech Support,Total Revenue,Satisfaction Score,Customer Status,Churn Category
5099-BAILX,Male,1,43,Loyal Customer,Fiber optic,Month-to-month,Bank transfer (automatic),110.75,4687.9,Yes,United States,California,Santa Barbara,77,No,Yes,Yes,5312.26,2,Churned,Competitor
7207-RMRDB,Female,0,65,Loyal Customer,Fiber optic,Month-to-month,Electronic check,105.5,6985.65,Yes,United States,California,Santa Barbara,20,Yes,Yes,No,9204.75,1,Churned,Competitor
4913-EHYUI,Male,1,56,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),104.55,5794.65,Yes,United States,California,Alpaugh,80,No,Yes,No,8527.45,1,Churned,Competitor
0195-IESCP,Male,0,10,New Customer,Fiber optic,Month-to-month,Electronic check,85.25,855.3,Yes,United States,California,Armona,26,Yes,Yes,No,975.5,3,Churned,Competitor
4580-TMHJU,Female,0,43,Loyal Customer,DSL,Month-to-month,Electronic check,56.15,2499.3,Yes,United States,California,Avenal,57,No,Yes,No,4101.05,2,Churned,Other
0970-ETWGE,Male,0,1,New Customer,Fiber optic,Month-to-month,Electronic check,89.55,89.55,Yes,United States,California,Bodfish,38,No,No,No,132.01,2,Churned,Competitor
1626-ERCMM,Male,1,20,Medium,Fiber optic,Month-to-month,Electronic check,94.55,1899.65,Yes,United States,California,Camp Nelson,75,No,Yes,No,2005.85,1,Churned,Competitor
0887-HJGAR,Male,0,1,New Customer,DSL,Month-to-month,Mailed check,45.7,45.7,Yes,United States,California,Coalinga,57,No,No,No,51.25,3,Churned,Competitor
5644-PDMZC,Female,1,2,New Customer,Fiber optic,Month-to-month,Electronic check,89.5,161.5,Yes,United States,California,Delano,69,No,No,No,256.44,2,Churned,Attitude
9576-ANLXO,Female,0,3,New Customer,Fiber optic,Month-to-month,Bank transfer (automatic),69.55,222.3,Yes,United States,California,Earlimart,30,No,No,No,301.08,1,Churned,Competitor
2024-BASKD,Female,0,1,New Customer,Fiber optic,Month-to-month,Mailed check,74.6,74.6,Yes,United States,California,Exeter,23,Yes,No,No,106.76,3,Churned,Competitor
4160-AMJTL,Female,1,8,New Customer,No,Month-to-month,Electronic check,19.65,164.3,Yes,United States,California,Fellows,74,No,No,No,387.9,2,Churned,Attitude
4464-JCOLN,Male,0,2,New Customer,No,One year,Mailed check,19.85,35.9,Yes,United States,California,Huron,40,No,Yes,No,66.18,3,Churned,Attitude
5650-VDUDS,Female,0,4,New Customer,DSL,Month-to-month,Mailed check,24.25,96.05,Yes,United States,California,Kernville,48,No,No,No,96.05,2,Churned,Competitor
7538-GWHML,Female,0,2,New Customer,Fiber optic,Month-to-month,Electronic check,69.65,145.15,Yes,United States,California,Lemon Cove,52,No,No,No,160.43,2,Churned,Competitor
3859-CVCET,Female,0,4,New Customer,DSL,Month-to-month,Mailed check,45.65,191.05,Yes,United States,California,Lindsay,47,No,No,No,372.65,1,Churned,Competitor
3276-HDUEG,Female,0,1,New Customer,Fiber optic,Month-to-month,Mailed check,75.05,75.05,Yes,United States,California,Maricopa,23,Yes,No,No,107.91,2,Churned,Competitor
0823-HSCDJ,Male,1,52,Loyal Customer,DSL,Month-to-month,Electronic check,49.15,2550.9,Yes,United States,California,Onyx,76,No,No,No,2580.9,2,Churned,Competitor
0822-GAVAP,Female,0,2,New Customer,DSL,Month-to-month,Electronic check,34.7,62.25,Yes,United States,California,Posey,19,Yes,No,No,62.25,1,Churned,Competitor
1448-PWKYE,Male,0,1,New Customer,Fiber optic,Month-to-month,Electronic check,80,80,Yes,United States,California,Shafter,48,No,Yes,No,115.71,1,Churned,Competitor
0067-DKWBL,Male,1,2,New Customer,DSL,Month-to-month,Electronic check,49.25,91.1,Yes,United States,California,Tipton,69,No,No,No,179.08,2,Churned,Competitor
2276-YDAVZ,Female,0,3,New Customer,Fiber optic,Month-to-month,Credit card (automatic),75.1,270.7,Yes,United States,California,Wofford Heights,63,No,No,No,350.26,3,Churned,Competitor
5896-NPFWW,Male,0,3,New Customer,DSL,Month-to-month,Electronic check,50.15,168.15,Yes,United States,California,Visalia,23,Yes,Yes,No,208.77,1,Churned,Competitor
7133-VBDCG,Female,0,25,Medium,Fiber optic,Month-to-month,Bank transfer (automatic),79.85,2015.35,Yes,United States,California,Bakersfield,54,No,No,No,2685.6,2,Churned,Competitor
1029-QFBEN,Male,0,1,New Customer,No,Month-to-month,Mailed check,19.55,19.55,Yes,United States,California,San Luis Obispo,27,Yes,No,No,57.99,2,Churned,Competitor
4952-YSOGZ,Female,0,4,New Customer,Fiber optic,Month-to-month,Electronic check,85.95,381.3,Yes,United States,California,Lompoc,48,No,Yes,No,397.86,3,Churned,Competitor
1589-AGTLK,Male,0,3,New Customer,DSL,Month-to-month,Electronic check,45.35,141.5,Yes,United States,California,Lompoc,26,Yes,No,No,250.94,3,Churned,Other
5244-IRFIH,Male,1,33,Medium,Fiber optic,Month-to-month,Electronic check,94.5,3105.55,Yes,United States,California,Los Alamos,72,No,Yes,No,4022.29,3,Churned,Other
2684-EIWEO,Female,1,30,Medium,Fiber optic,Month-to-month,Credit card (automatic),91.7,2758.15,Yes,United States,California,Oceano,69,No,No,No,4134.55,1,Churned,Competitor
6439-GTPCA,Female,0,45,Loyal Customer,Fiber optic,Month-to-month,Electronic check,87.25,3941.7,Yes,United States,California,Pismo Beach,29,Yes,No,Yes,4143.3,1,Churned,Competitor
5138-WVKYJ,Male,0,10,New Customer,Fiber optic,Month-to-month,Electronic check,98.55,1008.55,Yes,United States,California,Mojave,51,No,No,No,1284.25,1,Churned,Competitor
6683-VLCTZ,Male,1,20,Medium,Fiber optic,Month-to-month,Electronic check,98.55,1842.8,Yes,United States,California,Johannesburg,73,No,No,No,2851.6,3,Churned,Competitor
2189-WWOEW,Female,0,15,Medium,Fiber optic,Month-to-month,Bank transfer (automatic),85.9,1269.55,Yes,United States,California,Keene,37,No,No,No,1639,3,Churned,Other
1894-IGFSG,Female,0,22,Medium,Fiber optic,Month-to-month,Electronic check,89.25,1907.85,Yes,United States,California,Lancaster,38,No,No,No,2304.07,1,Churned,Competitor
7379-POKDZ,Male,0,3,New Customer,Fiber optic,Month-to-month,Electronic check,70.3,208.85,Yes,United States,California,Lancaster,31,No,Yes,No,288.98,1,Churned,Competitor
0236-HFWSV,Male,0,15,Medium,Fiber optic,Month-to-month,Electronic check,93.35,1444.65,Yes,United States,California,Palmdale,49,No,No,No,2178.6,1,Churned,Competitor
3900-AQPHZ,Female,0,1,New Customer,No,Month-to-month,Mailed check,19.9,19.9,Yes,United States,California,Pearblossom,45,No,No,No,69.41,2,Churned,Attitude
5842-POCOP,Female,0,5,New Customer,Fiber optic,Month-to-month,Mailed check,88.9,454.15,Yes,United States,California,Randsburg,37,No,Yes,No,662,1,Churned,Competitor
2037-XJFUP,Male,0,33,Medium,Fiber optic,One year,Electronic check,95.8,3036.75,Yes,United States,California,Ridgecrest,24,Yes,Yes,No,4476.15,2,Churned,Competitor
7314-OXENN,Male,0,2,New Customer,Fiber optic,Month-to-month,Electronic check,82,184.65,Yes,United States,California,Trona,42,No,No,No,267.01,3,Churned,Competitor
0322-CHQRU,Male,0,2,New Customer,DSL,Month-to-month,Electronic check,45.35,89.5,Yes,United States,California,Palmdale,63,No,No,No,140.48,1,Churned,Competitor
4678-DVQEO,Female,0,1,New Customer,DSL,Month-to-month,Electronic check,52.2,52.2,Yes,United States,California,Bass Lake,41,No,No,Yes,86.24,1,Churned,Competitor
0691-IFBQW,Female,1,46,Loyal Customer,Fiber optic,One year,Electronic check,110,4874.8,Yes,United States,California,Biola,65,No,No,No,4983.82,1,Churned,Competitor
3009-JWMPU,Male,0,62,Loyal Customer,Fiber optic,One year,Electronic check,96.75,6125.4,Yes,United States,California,Five Points,58,No,No,No,7529.08,2,Churned,Attitude
1450-GALXR,Female,0,10,New Customer,Fiber optic,Month-to-month,Electronic check,98.5,1058.25,Yes,United States,California,Friant,33,No,No,Yes,1313.55,1,Churned,Competitor
3138-BKYAV,Male,0,6,New Customer,Fiber optic,Month-to-month,Electronic check,85.35,489.45,Yes,United States,California,Kerman,61,No,No,No,561.27,3,Churned,Attitude
4289-DTDKW,Male,0,40,Loyal Customer,Fiber optic,Month-to-month,Electronic check,101.3,4113.1,Yes,United States,California,Madera,54,No,Yes,No,5015.5,1,Churned,Competitor
1820-TQVEV,Male,0,1,New Customer,Fiber optic,Month-to-month,Electronic check,69.55,69.55,Yes,United States,California,Madera,27,Yes,No,No,118.98,2,Churned,Attitude
2239-JALAW,Male,0,58,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),103.25,6017.65,Yes,United States,California,Mendota,20,Yes,No,No,8598.65,1,Churned,Competitor
4853-RULSV,Male,0,70,Loyal Customer,Fiber optic,Two year,Credit card (automatic),104,7250.15,Yes,United States,California,Miramonte,25,Yes,No,Yes,8103.45,1,Churned,Attitude
6275-YDUVO,Female,0,2,New Customer,Fiber optic,Month-to-month,Mailed check,86.2,178.7,Yes,United States,California,Orosi,62,No,No,No,226.8,3,Churned,Attitude
0115-TFERT,Male,0,21,Medium,Fiber optic,Month-to-month,Electronic check,111.2,2317.1,Yes,United States,California,Fresno,24,Yes,Yes,Yes,3198.56,3,Churned,Attitude
2311-QYMUQ,Female,0,16,Medium,Fiber optic,Month-to-month,Credit card (automatic),89.45,1430.25,Yes,United States,California,San Joaquin,41,No,Yes,No,1937.93,3,Churned,Attitude
3643-AHCFP,Male,1,7,New Customer,Fiber optic,Month-to-month,Bank transfer (automatic),95.6,644.35,Yes,United States,California,Selma,74,No,Yes,No,797.72,3,Churned,Competitor
3104-OWCGK,Male,0,60,Loyal Customer,Fiber optic,One year,Electronic check,90.95,5453.4,Yes,United States,California,South Dos Palos,21,Yes,Yes,No,7448.4,3,Churned,Other
9101-BWFSS,Female,0,50,Loyal Customer,Fiber optic,One year,Electronic check,108.55,5610.7,Yes,United States,California,Tollhouse,58,No,Yes,Yes,7082.2,2,Churned,Other
9231-ZJYAM,Female,1,4,New Customer,Fiber optic,Month-to-month,Electronic check,78.85,292.8,Yes,United States,California,Squaw Valley,65,No,No,No,440.52,3,Churned,Other
6982-SSHFK,Male,0,1,New Customer,DSL,Month-to-month,Mailed check,44.4,44.4,Yes,United States,California,Fresno,45,No,No,No,76.84,1,Churned,Competitor
0727-BMPLR,Female,1,55,Loyal Customer,Fiber optic,One year,Electronic check,100,5509.3,Yes,United States,California,Fresno,66,No,No,No,7665.2,3,Churned,Competitor
1038-ZAGBI,Female,0,12,New Customer,No,One year,Bank transfer (automatic),19.8,229.6,Yes,United States,California,Fresno,59,No,Yes,No,681.4,3,Churned,Attitude
3027-ZTDHO,Male,0,1,New Customer,Fiber optic,Month-to-month,Electronic check,89.9,89.9,Yes,United States,California,Fresno,21,Yes,No,No,122.75,1,Churned,Other
2382-BCKQJ,Female,0,62,Loyal Customer,Fiber optic,One year,Electronic check,100.15,6413.65,Yes,United States,California,Big Sur,41,No,No,No,8433.61,3,Churned,Competitor
2207-NHRJK,Male,0,1,New Customer,DSL,Month-to-month,Electronic check,50.8,50.8,Yes,United States,California,Carmel,58,No,No,No,52.08,1,Churned,Competitor
0947-MUGVO,Male,1,20,Medium,Fiber optic,Month-to-month,Electronic check,73.65,1463.5,Yes,United States,California,Jolon,71,No,Yes,No,1570.9,1,Churned,Competitor
9944-HKVVB,Female,0,3,New Customer,Fiber optic,Month-to-month,Electronic check,95.1,307.4,Yes,United States,California,King City,55,No,No,No,450.26,1,Churned,Competitor
4124-MMETB,Male,0,22,Medium,Fiber optic,Month-to-month,Credit card (automatic),94.65,2104.55,Yes,United States,California,Lockwood,52,No,No,No,3162.71,2,Churned,Competitor
3671-SHRSP,Male,0,4,New Customer,Fiber optic,Month-to-month,Mailed check,80.6,319.15,Yes,United States,California,Marina,46,No,Yes,Yes,376.35,3,Churned,Competitor
3313-QKNKB,Male,0,59,Loyal Customer,Fiber optic,One year,Electronic check,85.55,5084.65,Yes,United States,California,Pebble Beach,24,Yes,Yes,No,5492.34,3,Churned,Competitor
5073-WXOYN,Female,0,60,Loyal Customer,DSL,Month-to-month,Electronic check,50.8,3027.4,Yes,United States,California,Belmont,58,No,No,No,3027.4,2,Churned,Competitor
0207-MDKNV,Female,0,15,Medium,Fiber optic,Month-to-month,Electronic check,105.1,1582.75,Yes,United States,California,Daly City,54,No,No,Yes,1918.6,1,Churned,Competitor
9851-KIELU,Male,0,10,New Customer,Fiber optic,Month-to-month,Electronic check,110.1,1043.3,Yes,United States,California,Loma Mar,53,No,No,Yes,1223.6,1,Churned,Competitor
3908-BLSYF,Female,0,6,New Customer,Fiber optic,Month-to-month,Electronic check,83.9,497.55,Yes,United States,California,Los Altos,40,No,No,No,653.13,1,Churned,Competitor
7549-MYGPK,Female,0,63,Loyal Customer,Fiber optic,Month-to-month,Electronic check,100.55,6215.35,Yes,United States,California,Mountain View,48,No,Yes,No,6781.09,2,Churned,Price
3804-RVTGV,Male,0,50,Loyal Customer,Fiber optic,Month-to-month,Bank transfer (automatic),103.85,5017.9,Yes,United States,California,Mountain View,55,No,Yes,No,7128.4,2,Churned,Price
9227-LUNBG,Female,0,1,New Customer,DSL,Month-to-month,Electronic check,24.6,24.6,Yes,United States,California,Pescadero,39,No,No,No,24.6,2,Churned,Price
4315-MURBD,Female,0,12,New Customer,Fiber optic,Month-to-month,Bank transfer (automatic),98.9,1120.95,Yes,United States,California,San Bruno,64,No,No,Yes,1539.99,1,Churned,Price
9734-YWGEX,Female,0,9,New Customer,Fiber optic,Month-to-month,Credit card (automatic),98.3,923.5,Yes,United States,California,South San Francisco,27,Yes,No,No,1272.34,2,Churned,Price
2719-BDAQO,Male,0,17,Medium,Fiber optic,Month-to-month,Electronic check,93.85,1625.65,Yes,United States,California,Sunnyvale,36,No,No,No,1702.32,1,Churned,Price
0781-LKXBR,Male,1,9,New Customer,Fiber optic,Month-to-month,Electronic check,100.5,918.6,Yes,United States,California,San Francisco,65,No,No,No,1356.99,1,Churned,Competitor
1907-UBQFC,Male,1,10,New Customer,Fiber optic,Month-to-month,Electronic check,72.85,688.65,Yes,United States,California,San Francisco,69,No,No,No,773.25,1,Churned,Competitor
6513-EECDB,Male,1,1,New Customer,Fiber optic,Month-to-month,Electronic check,73.55,73.55,Yes,United States,California,San Francisco,75,No,Yes,No,110.47,2,Churned,Price
7074-IEVOJ,Female,1,3,New Customer,Fiber optic,Month-to-month,Electronic check,79.4,205.05,Yes,United States,California,San Francisco,75,No,No,No,330.75,1,Churned,Dissatisfaction
9625-QSTYE,Female,0,13,Medium,Fiber optic,Month-to-month,Electronic check,81.15,952.3,Yes,United States,California,San Francisco,37,No,No,No,1002.22,1,Churned,Competitor
4750-ZRXIU,Female,1,4,New Customer,Fiber optic,Month-to-month,Electronic check,84.6,360.1,Yes,United States,California,Palo Alto,68,No,No,No,386.82,1,Churned,Competitor
6400-BWQKW,Female,0,6,New Customer,Fiber optic,Month-to-month,Electronic check,79.05,434.5,Yes,United States,California,San Mateo,51,No,No,No,552.94,1,Churned,Dissatisfaction
6680-WKXRZ,Female,0,3,New Customer,Fiber optic,Month-to-month,Bank transfer (automatic),74.4,215.8,Yes,United States,California,Antioch,32,No,No,No,287.26,3,Churned,Other
7028-DVOIQ,Male,1,35,Medium,Fiber optic,Month-to-month,Electronic check,99.05,3395.8,Yes,United States,California,Birds Landing,71,No,No,No,4244.85,1,Churned,Other
4208-UFFGW,Male,1,2,New Customer,DSL,Month-to-month,Mailed check,44.95,85.15,Yes,United States,California,Byron,80,No,No,No,138.39,2,Churned,Other
9448-REEVD,Male,0,1,New Customer,DSL,Month-to-month,Credit card (automatic),44.7,44.7,Yes,United States,California,Concord,21,Yes,Yes,No,76.78,3,Churned,Other
9117-SHLZX,Male,0,1,New Customer,DSL,Month-to-month,Mailed check,45.7,45.7,Yes,United States,California,Fremont,36,No,No,No,56.11,3,Churned,Dissatisfaction
9889-TMAHG,Male,1,8,New Customer,Fiber optic,Month-to-month,Credit card (automatic),100.3,832.35,Yes,United States,California,Fremont,66,No,No,Yes,924.91,1,Churned,Competitor
4541-RMRLG,Male,0,7,New Customer,No,Month-to-month,Electronic check,19.25,112.3,Yes,United States,California,Hayward,53,No,No,No,176.28,3,Churned,Attitude
3158-MOERK,Female,0,2,New Customer,Fiber optic,Month-to-month,Electronic check,96,174.8,Yes,United States,California,Hayward,57,No,No,No,271.48,2,Churned,Competitor
7294-TMAOP,Female,0,1,New Customer,Fiber optic,Month-to-month,Electronic check,90.55,90.55,Yes,United States,California,Castro Valley,30,No,No,No,165.99,2,Churned,Competitor
8919-FYFQZ,Male,1,44,Loyal Customer,DSL,Month-to-month,Electronic check,30.35,1359.7,Yes,United States,California,Livermore,73,No,Yes,No,1359.7,1,Churned,Competitor
2834-JRTUA,Male,0,71,Loyal Customer,Fiber optic,Two year,Electronic check,108.05,7532.15,Yes,United States,California,Martinez,30,No,No,Yes,11040.97,1,Churned,Competitor
5875-YPQFJ,Male,0,1,New Customer,Fiber optic,Month-to-month,Electronic check,69.9,69.9,Yes,United States,California,Fremont,51,No,No,No,115.56,3,Churned,Competitor
6646-QVXLR,Male,1,62,Loyal Customer,Fiber optic,One year,Electronic check,103.75,6383.35,Yes,United States,California,Napa,77,No,Yes,No,6824.17,1,Churned,Competitor
8603-IJWDN,Male,0,1,New Customer,Fiber optic,Month-to-month,Electronic check,86.6,86.6,Yes,United States,California,Pinole,41,No,No,No,92.03,3,Churned,Competitor
9369-XFEHK,Female,1,33,Medium,Fiber optic,Month-to-month,Bank transfer (automatic),80.6,2656.5,Yes,United States,California,Pleasanton,76,No,Yes,No,3751.77,2,Churned,Competitor
3842-IYKUE,Female,0,35,Medium,Fiber optic,Month-to-month,Credit card (automatic),85.3,2917.5,Yes,United States,California,San Leandro,28,Yes,No,Yes,4603.51,2,Churned,Competitor
6641-XRPSU,Female,0,34,Medium,Fiber optic,Month-to-month,Credit card (automatic),70,2416.1,Yes,United States,California,San Lorenzo,61,No,No,No,2563.54,2,Churned,Competitor
1374-DMZUI,Female,1,4,New Customer,Fiber optic,Month-to-month,Electronic check,94.3,424.45,Yes,United States,California,San Ramon,65,No,No,No,622.45,2,Churned,Competitor
8357-EQXFO,Female,0,7,New Customer,Fiber optic,Month-to-month,Electronic check,95.35,660.9,Yes,United States,California,Union City,46,No,No,No,965.13,2,Churned,Competitor
1989-PRJHP,Male,1,27,Medium,Fiber optic,Month-to-month,Electronic check,75.5,1893.95,Yes,United States,California,Pleasanton,75,No,Yes,No,2180.15,1,Churned,Competitor
9524-EGPJC,Female,0,18,Medium,Fiber optic,Month-to-month,Electronic check,90.1,1612.75,Yes,United States,California,Walnut Creek,33,No,No,Yes,2180.27,1,Churned,Competitor
6993-OHLXR,Female,0,2,New Customer,Fiber optic,Month-to-month,Electronic check,68.95,119.75,Yes,United States,California,Walnut Creek,26,Yes,No,No,181.21,1,Churned,Competitor
8818-XYFCQ,Male,0,32,Medium,Fiber optic,Month-to-month,Credit card (automatic),99.55,3204.65,Yes,United States,California,Walnut Creek,39,No,Yes,No,4353.07,1,Churned,Competitor
4695-VADHF,Male,0,18,Medium,DSL,Month-to-month,Electronic check,57.45,990.85,Yes,United States,California,Oakland,53,No,Yes,No,1026.6,1,Churned,Competitor
3863-IUBJR,Male,0,12,New Customer,DSL,One year,Credit card (automatic),53.65,696.35,Yes,United States,California,Oakland,27,Yes,Yes,No,1030.19,1,Churned,Competitor
4822-RVYBB,Male,1,8,New Customer,Fiber optic,Month-to-month,Electronic check,100.6,819.4,Yes,United States,California,Berkeley,75,No,No,No,1143,1,Churned,Attitude
8436-BJUMM,Male,0,26,Medium,Fiber optic,Month-to-month,Electronic check,83.75,2070.6,Yes,United States,California,Albany,62,No,Yes,No,3004,3,Churned,Competitor
4184-TJFAN,Female,1,3,New Customer,Fiber optic,Month-to-month,Mailed check,88.3,273.75,Yes,United States,California,Berkeley,68,No,Yes,Yes,351.06,1,Churned,Attitude
